query	subject	identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue	bit_score	query_key	subject_key	q_strand	s_strand	SAMPLE.TUMOR	CHROM	start_position	end_position
PD4951/6:41549719-55627334,41549620-41549819	PD4951/6:41549719-55627334,55627234-55627433	100	4	0	0	193	196	197	200	100	8.5	PD4951/6:41549719-55627334	PD4951/6:41549719-55627334	+	+	PD4951	6	41549719	55627334
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	9	0	0	41	49	84	92	0.17	17.7	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	8	0	0	166	173	155	162	0.6	15.9	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	84.615	13	2	0	88	100	1	13	2.2	14	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	7	0	0	193	199	7	13	2.2	14	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	7	0	0	121	127	74	80	2.2	14	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	7	0	0	115	121	82	88	2.2	14	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	7	0	0	141	147	130	136	2.2	14	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	90	10	1	0	161	170	136	145	2.2	14	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	43	48	6	11	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	190	195	8	13	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	84	89	9	14	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	30	35	11	16	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	79	84	29	34	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	43	48	39	44	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	124	129	47	52	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	126	131	48	53	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	9	14	50	55	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	90	10	0	1	47	56	83	91	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	112	117	102	107	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	51	56	131	136	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	6	0	0	26	31	156	161	7.8	12.2	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	87.5	8	1	0	143	150	5	12	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	85	89	5	9	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	179	183	5	9	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	31	35	6	10	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	53	57	8	12	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	179	183	10	14	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	28	32	11	15	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	29	33	11	15	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	131	135	11	15	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	132	136	11	15	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	43	47	12	16	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	91	95	22	26	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	110	114	31	35	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	87.5	8	1	0	26	33	35	42	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	100	104	37	41	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	87.5	8	1	0	141	148	38	45	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	130	134	38	42	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	31	35	39	43	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	193	197	40	44	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	87.5	8	1	0	136	143	47	54	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	87.5	8	1	0	23	30	56	63	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	96	100	59	63	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	178	182	59	63	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	170	174	61	65	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	181	185	61	65	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	152	156	62	66	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	17	21	77	81	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	27	31	85	89	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	168	172	85	89	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	31	35	86	90	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	193	197	87	91	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	91	95	93	97	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	161	165	103	107	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	59	63	112	116	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	8	12	121	125	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	138	142	121	125	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	128	132	122	126	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	83.333	12	0	2	88	99	125	134	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	88.889	9	0	1	80	87	126	134	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	163	167	149	153	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	87.5	8	1	0	177	184	155	162	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	42	46	157	161	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	56	60	160	164	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	5	0	0	8	12	164	168	28	10.4	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	14	17	5	8	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	196	199	5	8	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	87.5	8	0	1	28	34	6	13	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	131	134	6	9	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	132	135	6	9	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	133	136	6	9	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	169	172	6	9	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	197	200	7	10	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	142	145	9	12	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	158	161	9	12	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	14	17	10	13	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	169	172	11	14	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	86	89	12	15	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	169	172	12	15	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	180	183	12	15	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	193	196	13	16	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	37	40	27	30	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	122	125	28	31	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	81.818	11	1	1	79	89	33	42	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	150	153	37	40	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	132	135	39	42	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	133	136	39	42	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	169	172	39	42	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	180	183	39	42	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	197	200	40	43	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	50	53	41	44	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	190	193	41	44	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	17	20	47	50	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	185	188	47	50	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	87.5	8	0	1	138	145	56	62	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	8	11	56	59	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	18	21	57	60	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	14	17	60	63	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	85	88	60	63	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	192	195	60	63	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	196	199	60	63	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	102	105	61	64	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	40	43	62	65	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	162	165	68	71	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	59	62	69	72	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	185	188	77	80	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	163	166	82	85	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	62	65	83	86	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	70	73	84	87	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	29	32	86	89	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	30	33	86	89	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	86	89	86	89	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	131	134	86	89	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	132	135	86	89	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	180	183	86	89	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	197	200	87	90	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
PD4951/5:58304655-58305799,58304556-58304755	PD4951/5:58304655-58305799,58305699-58305898	100	4	0	0	144	147	88	91	100	8.5	PD4951/5:58304655-58305799	PD4951/5:58304655-58305799	+	+	PD4951	5	58304655	58305799
